2012-01-04 21:33:49 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 09:45:19 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 09:47:56 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 09:49:56 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 10:46:27 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 10:46:27 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 10:46:36 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 10:46:36 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 10:47:20 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 10:49:26 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 10:49:26 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 10:55:04 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 11:06:29 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 13:53:47 Warning: Warning (512): <span style = "color:Red;text-align:left"><b>SQL Error:</b> 1048: Column 'fblike' cannot be null</span> in [CORE/cake/libs/model/datasources/dbo_source.php, line 527]
2012-01-05 14:06:10 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:06:10 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:17:49 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:17:49 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:18:00 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:18:00 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:29:11 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:29:11 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:32:00 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:32:00 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:34:51 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:34:51 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:36:53 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:36:53 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:40:27 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:40:27 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:46:26 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:46:26 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:53:20 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:53:20 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-05 14:55:02 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-05 14:55:02 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-06 11:32:19 Warning: Warning (2): array_merge() [<a href='http://php.net/function.array-merge'>function.array-merge</a>]: Argument #2 is not an array in [CORE/cake/libs/view/helpers/form.php, line 591]
2012-01-09 16:42:55 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:42:55 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 16:43:55 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:43:55 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 16:44:01 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:44:01 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 16:44:07 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:44:07 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 16:44:14 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:44:14 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 16:44:23 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:44:23 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 16:44:29 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 16:44:29 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 17:08:41 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 17:08:41 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 17:45:59 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 17:45:59 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 18:02:49 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /Users/kunleekunkonye/Documents/webcomm/MAMP/calendar/cake/basics.php:109) in [CORE/cake/libs/controller/controller.php, line 647]
2012-01-09 18:03:35 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 18:03:35 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 18:05:41 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 18:05:41 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 18:08:32 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 18:08:32 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 18:13:51 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 18:13:51 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 18:17:37 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 18:17:37 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 22:19:14 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 22:19:14 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 22:20:37 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /Users/kunleekunkonye/Documents/webcomm/MAMP/calendar/cake/basics.php:109) in [CORE/cake/libs/controller/controller.php, line 647]
2012-01-09 22:21:14 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 22:21:14 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 22:22:56 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 22:22:56 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 22:24:10 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /Users/kunleekunkonye/Documents/webcomm/MAMP/calendar/cake/basics.php:109) in [CORE/cake/libs/controller/controller.php, line 647]
2012-01-09 22:24:50 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 22:24:50 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 22:25:11 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
2012-01-09 22:25:11 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 464]
2012-01-09 22:25:18 Warning: Warning (2): getimagesize() [<a href='http://php.net/function.getimagesize'>function.getimagesize</a>]: Filename cannot be empty in [APP/models/event.php, line 449]
